gene,pval,mean_leve,mean_grave,log2fc,log2fc_div
ZNF135,0.968408399068117,4.102966444785714,4.116144949189655,0.003720983705246095,0.00462643182008541
PM20D1,0.9684254534745795,2.813175830428571,2.809144057655172,-0.0015262070377619619,-0.0020691172679579723
ZNF319,0.9685879448082264,5.318952682696428,5.314659566482757,-0.0009805046391591077,-0.0011649207555821711
SLC22A3,0.9686125496570137,4.475338535071429,4.457312465896552,-0.004757518404293837,-0.005822718452626407
ZNF697,0.9686218804371642,4.280204953955357,4.288421110982759,0.002243131948032051,0.0027667008786544825
RAP2A,0.9686878626787587,5.3898471683124995,5.3981682786637935,0.0018775120162435321,0.0022255858045916376
LOC414300,0.9686988640208047,1.9521099093571428,1.949262067551724,-0.0013924109799956508,-0.002106216994415434
TMEM165,0.9687007748138274,7.603331349357141,7.616560276068967,0.0022166586333072225,0.002507943189000859
HAT1,0.968712824514379,7.765484318035713,7.768526101758622,0.0005005547768539564,0.0005650010821407445
DPP6,0.9687265215922477,2.627384393583333,2.623520361137931,-0.0015376345885362852,-0.0021232993982824404
NHEDC2,0.9687281657246194,5.416795294642857,5.408383034310345,-0.001892578441181847,-0.0022422408829811734
BTNL8,0.9687345069495403,5.9646719239375,5.952816527844827,-0.0024578752620310063,-0.002870357602923574
HIST1H2BM,0.9687402194858021,2.6739616313571424,2.670205359275862,-0.0014757713388995342,-0.002028063870684205
HUS1B,0.9688147958027948,3.594101039526786,3.584344667672413,-0.003067071493729756,-0.003921594877855056
C6orf47,0.9688363473203275,8.072972669196428,8.070735033965518,-0.0003558506695693353,-0.000399936040838334
CHFR,0.968842579862302,6.704909166785713,6.699059763068965,-0.0010956794548682147,-0.0012591652986025507
TMEM106A,0.9689063581820951,4.4668529179330365,4.472379176396552,0.0014576354701056893,0.0017837565042520653
MYO18A,0.9689083224842518,7.301485986589285,7.305091944999999,0.0006265346683687056,0.000712322687331728
ICOSLG,0.96896038649427,3.950277637435714,3.954505842179311,0.0012317301834090522,0.0015433719627963953
C21orf45,0.9691592065312602,4.736757517071429,4.733398502885057,-0.0008449812258968237,-0.0010234326239115913
PCGF2,0.9691847334758845,4.284682896660714,4.28009185962069,-0.00125387752032724,-0.0015466762858437262
PDCD2,0.9691974223009465,5.785974298478571,5.7832603904275866,-0.0005770910192879342,-0.0006768540640213796
AKAP10,0.9692108764946703,7.276906187080357,7.270705744672413,-0.0010811648192863288,-0.001229802952800431
ZSCAN10,0.9692365734813777,3.8091887151339283,3.8124994605689655,0.0009928395354448227,0.001253369650156991
MMP23A,0.9692559984533147,4.217097461178572,4.2139317233103455,-0.0008756939286986842,-0.0010834251520063774
NBEAL1,0.9692574239860288,3.5817674535000004,3.5888142457471264,0.002217171072338431,0.0028355790166838214
OSBPL3,0.9693374675417017,5.792634076732142,5.79742842474138,0.0010179176708597915,0.001193571215145
PTH1R,0.9693830035785949,4.908141144660713,4.905479387862069,-0.0006501145669721708,-0.000782606870705346
SPANXA1,0.9694029560656336,2.788909590732143,2.7866017201724134,-0.000879030702455319,-0.0011943491515059189
LOC100130955,0.9694124260906902,3.5962855197678576,3.592758808724138,-0.001107398898373635,-0.0014154785279062608
SEC31A,0.9694271714369684,7.1523692943095245,7.157064128275862,0.0008305884934958208,0.0009466781421795227
LOC221710,0.9694544767946398,3.7376414257321424,3.7473151079885048,0.0029428027862441475,0.003729128185593352
EMR1,0.9694747188043433,7.876867182160715,7.883020006068967,0.000999628972972122,0.0011264863618466337
FAM175A,0.9694932759644623,5.062534742375,5.068551797137931,0.0014311621223441762,0.0017136910348303526
C10orf10,0.9695516580800674,3.6571800194642856,3.66265145187931,0.0016939382096867739,0.0021567736669191205
CT47A1,0.9695881731338857,5.4956858366964285,5.4922402798620675,-0.0007654629122524348,-0.0009047909256456729
MTX3,0.9696177533090068,5.075053661678571,5.086820452362069,0.0027916578816782334,0.0033410959362271415
TMPRSS11D,0.9696356144738512,4.604005185410714,4.600833345517241,-0.0008167896028856703,-0.0009942592367149438
SILV,0.9696791155671822,3.7086976807678576,3.705389527758621,-0.0010139392235615219,-0.0012874561961377497
NHLH2,0.9697017719895042,3.345639951866072,3.352853160275862,0.002392704633522591,0.003107105986340379
MT1G,0.9698216913178213,4.7687871702589275,4.75508783162069,-0.0034300922604142414,-0.004150407590159548
ATR,0.9698653521452929,5.706023373738095,5.696225264252874,-0.0021094499683802503,-0.0024794560954717122
MRFAP1,0.9699114662795933,10.735519112321429,10.733249276206898,-0.00027906716382064545,-0.000305064665005627
RSPO2,0.9699395676470108,1.797661126660714,1.7951031464827587,-0.0013197000247198165,-0.002054343486205418
GPR65,0.9699515730945206,8.672211052464286,8.675710101310344,0.0005218194174920754,0.0005819787214552378
EDAR,0.9699598063255659,4.121128117803572,4.125309259724139,0.0011774069028303025,0.0014629622356416554
NADK,0.9699700936008906,8.515276025039286,8.524778065779309,0.0014399694587665657,0.0016089794553218043
EYA3,0.9699826320443283,4.601560746142858,4.610779225887931,0.002372289467247324,0.0028873140792016107
ITGA2,0.96998554821984,2.9985817261339287,2.99006346412069,-0.003076681647111723,-0.004104187929346177
HNRPDL,0.9700233238313686,7.291349097092262,7.2824244220057475,-0.0015537301409969118,-0.001766952955796945
FLJ39739,0.9700987029433461,5.442220535410714,5.45401277975,0.0026383854502314286,0.0031226605706829113
ELF5,0.9701078650331668,3.5463143359375002,3.5511414269827584,0.0015309821004754198,0.0019623993778305087
LY75,0.9701505643282927,7.2897217831250005,7.285220374344827,-0.0007836118186270724,-0.0008911404601802832
MMP15,0.970287108112495,4.569517001035714,4.577352134689655,0.0020281408512490273,0.002471602263946769
ATP5F1,0.9703093300667529,6.470128368848214,6.452922104672413,-0.0033268537210724425,-0.003841725561304593
FAM168B,0.9703112724011922,5.003507452794643,4.995508399017241,-0.0019235239070467536,-0.0023082667033041144
KDM4C,0.9703217972087611,4.453321153776786,4.445779138293103,-0.001996647389559847,-0.0024453777538405693
KLHL12,0.9703397872232251,5.499874952696429,5.489527310327587,-0.0022985654283451673,-0.00271688966971228
C5orf51,0.9703405829848996,5.216034905553572,5.1966658476206895,-0.0045024313503265745,-0.0053672292555595625
OBFC1,0.9703612640829734,6.3567033364553565,6.349657820655173,-0.0013823312748115768,-0.0015999122992749674
SENP6,0.9703835090746111,6.014996916589286,6.006797022931035,-0.0016873657274043552,-0.0019680836006144707
ZNF22,0.97041110510916,5.236875184401787,5.219843955103449,-0.003945001100868595,-0.00469954130893541
HECW2,0.9704480655803515,4.2730785834375,4.259781595862069,-0.0036426018950925787,-0.004496385305526001
INTS6,0.9704526300593299,5.927232008053571,5.9305184335,0.0006842827488773295,0.0007996980268027244
C2orf18,0.9704737880509429,5.327104269803572,5.319976024873562,-0.0016262859822400166,-0.0019317756347596556
TDP2,0.9704756544228217,9.33869043525,9.334710188103447,-0.0005555237858940743,-0.0006150227291354246
TFEB,0.9704857944854094,5.959535116410714,5.955000576327586,-0.0009403057157908457,-0.001098147502380868
FAM84B,0.9705178102084766,4.668358839101191,4.659597265482759,-0.0022316967356781348,-0.0027101933982679478
PPP4R1,0.9705424647369112,7.165316766571428,7.1784993618448265,0.0023272984475397607,0.002651800610285018
VAMP4,0.9705730351294917,5.348306732708333,5.341173626471263,-0.00162195736736237,-0.0019254254044259957
LOC440896,0.9705965017162372,3.088655285946429,3.085872379218391,-0.0009822918351622967,-0.0013004674123675492
KIAA1239,0.9706267993179527,2.0682106168035714,2.071147954034483,0.001380496718315305,0.0020475068758731736
TPRG1,0.9706712529196602,3.4723964171428574,3.4774281283103448,0.0016222051005567728,0.002089038642467319
ABAT,0.9706925440653861,6.28706770222619,6.294000704425288,0.0013719445469875247,0.0015900412556844278
INO80,0.9707192833756857,5.796070669955357,5.790212891068965,-0.0012440472091910237,-0.0014587920665956387
LOC645188,0.9707250055841756,2.2902811636607145,2.2876764593103442,-0.0011425413360950376,-0.0016416903624882975
MRPS10,0.9707679426456652,5.583189789755953,5.591714035172415,0.001866865742490731,0.0022009834120388498
WAC,0.9707810474398522,7.9967783391500005,7.986771324731035,-0.0016055864205100079,-0.001806491332186707
NSMAF,0.9708896733967389,5.795550037178571,5.787999149262069,-0.0016039445249540485,-0.0018808794988658458
FGF11,0.9709104716806432,3.4117775327500004,3.403692672517241,-0.0026462549955321713,-0.003422799273989878
GATA6,0.9709454051797873,3.2079834613482143,3.2005910247586202,-0.002536704496875153,-0.0033283646344027464
USP1,0.9709577109511427,6.579199048830357,6.5727678810344825,-0.0012246877895583097,-0.0014109242633007547
CMAS,0.9709747903095215,6.907814020580358,6.903730841741379,-0.0007451241538127817,-0.0008530229011160792
GOLGA1,0.9710331145812912,5.519507021732143,5.525875710172414,0.0014086326401474558,0.0016636954048547424
FAM200A,0.9710574518898545,3.8014270013273808,3.8111606851724136,0.0029217402577512708,0.003689348653551961
LMAN2,0.9713344023885341,5.589239736285713,5.572097886206896,-0.0037580490362856267,-0.004431454791750434
B3GALT2,0.9713479450915725,3.3858473797678568,3.3908540071551725,0.0016459571696261222,0.0021317267517114826
CHERP,0.9713537462977437,6.133442109035714,6.122196568919541,-0.0022761362979952793,-0.00264757960597606
C8orf74,0.9713548546049829,4.471590578732143,4.473925547310345,0.0006155301587815742,0.0007531477485352815
RAB6A,0.9713784131507543,6.8224923642999995,6.831743998434483,0.001705262132325025,0.0019550399412921007
NR2F6,0.9713804221144096,3.8312930969464287,3.8373882718965517,0.0018189615529378145,0.002293348778662253
DMGDH,0.971471839498113,2.4564138388214287,2.459868760586207,0.0014413520094525012,0.002027710660016123
FAM81A,0.9715017945709543,2.8397150054226192,2.8359633492298846,-0.0014102978174195258,-0.0019072597967901303
OLAH,0.9715029832876478,3.5414734139761905,3.548230240597701,0.0021448536552854947,0.002749915563563779
PAWR,0.9715393789254161,2.8340199640821426,2.8392305203103447,0.0019593377803655,0.002650066576497467
CDCA3,0.9715551511569706,3.563527143714286,3.560058484913793,-0.0010969847370998487,-0.0014049714585843789
IGHV3-48,0.9715744527298952,2.6856316106607143,2.682640601206896,-0.0011712690897440758,-0.0016076364172640794
FLOT2,0.9715971743499963,7.0722873986607135,7.063704759655174,-0.0015347221016508428,-0.0017518589588659185
COPS4,0.9716857266436714,5.345844771928571,5.331879714068966,-0.003178382349440678,-0.003773712504695781
ITGB1BP1,0.9716967527509306,5.2468537491190474,5.254621075356321,0.0017927300006999047,0.002134154540052183
HMOX1,0.9717190480790228,6.259702660428571,6.255686454689655,-0.0007983472168233696,-0.0009259257140659779
PAPD4,0.9717643628291845,6.759949382607142,6.764810817402299,0.0009035331959350579,0.0010371449207106326
PCMTD1,0.9717807465982533,7.173630494407144,7.165124067503448,-0.0015022174391510212,-0.0017117499705234342
XAGE3,0.9717936966106874,5.156137621071429,5.160056060586206,0.0009179968410450989,0.0010959688626065564
LRRC49,0.9717968194433351,1.9908503902499999,1.9926912673448276,0.0008877098184874033,0.0013333986050258293
LOC400752,0.971800802328803,3.0515950004107144,3.0487096770344833,-0.0010277741561717235,-0.0013647325032957174
C10orf57,0.9718359196343759,4.510969597473214,4.507948827344827,-0.0007910123344321285,-0.0009664241412503874
SLC39A8,0.971838164069627,4.178010720564285,4.173127534944828,-0.0013611929481864848,-0.0016871828161154703
OSBP,0.9718923049091014,7.08484611542262,7.092445406000002,0.0013554134970203968,0.0015466226202218356
TAS2R8,0.9720505237627162,1.3872558042321426,1.3850242112068964,-0.0013492537801862436,-0.00232264336088604
STARD13,0.9720597193717617,3.0978529422916665,3.1004691986321835,0.0009207884519311094,0.0012178974201392117
ZNF385D,0.9720777792031566,3.510577529267858,3.5159835568620688,0.001728066770755099,0.0022199339461643625
SNX21,0.9720858691876442,3.9337346297321423,3.9281827376436778,-0.0016243672972233725,-0.0020375916308277755
KIAA0355,0.9721295247711187,7.950572924285714,7.9541537694482765,0.0005770618804143979,0.0006496267109755576
ZIC1,0.9722265637523452,2.7961701627916664,2.8032523062183907,0.0026889875382467565,0.003649440171893341
LCN15,0.9722316882129463,4.42198942525,4.419875853241378,-0.0005624935960191202,-0.000689727748034303
GPR26,0.9722508939001977,3.6854653368154766,3.67709405924138,-0.002579893670001443,-0.003280708567982128
LOC644620,0.9722798106102186,2.2587163844642855,2.260552579982759,0.0008126893530859824,0.0011723446137931065
PTPN3,0.9723620692248068,2.8365281705178567,2.839873785362069,0.0012575428639145514,0.0017006204073942719
UPB1,0.9724169205448645,4.430019616571429,4.424704226456897,-0.0014129309381734068,-0.0017320670899901476
CCDC53,0.9724367409530491,8.067166997053572,8.069371489655172,0.0003507185852469341,0.0003941874605151283
NKAP,0.9724559421115084,6.413037205446428,6.417070323655173,0.0007846955622006213,0.000907016533965986
KNTC1,0.9724586605346779,5.942168543071429,5.945903266827587,0.0007759273779299747,0.0009064661966241504
ARHGEF3,0.9724710543832364,9.176689775624999,9.180194809931034,0.000496804473216983,0.000550931793393162
SLC12A9,0.9725409508688108,5.72280107352381,5.716492173942529,-0.0013545085504680365,-0.0015913254193764353
ANO1,0.972548954101427,3.7225267592857145,3.7112191176034486,-0.0034585384437426647,-0.004389036545360897
THSD7B,0.9725726482507017,1.3039641522142855,1.3058284364827586,0.0011669044816287055,0.002061155463517055
CR1,0.9725920705082727,6.7804726541815485,6.786112844252875,0.0010454540081989983,0.0011995759309251753
CASP8,0.9725933767970648,6.183966099654762,6.192433071264368,0.0016993489426155861,0.0019739602269624934
KCNF1,0.9725960387231827,5.719472210339286,5.716839735068966,-0.0005653127259592772,-0.0006641754969538747
HS6ST3,0.9726008814735706,2.595629626142857,2.5921517922499997,-0.0013961064784118182,-0.0019343353380784404
FAM20C,0.9726069821062048,4.857660700616072,4.853460853508621,-0.0010347597924176277,-0.0012478680116195012
TCTN3,0.9726078287687665,5.042186244142857,5.038583576086207,-0.0008604669355873895,-0.0010311814778562066
MORN5,0.9726274339391705,2.939049284964286,2.936319017413793,-0.0010003198484100917,-0.0013408329610015916
TLR1,0.9726671528785346,9.323617819589286,9.319955144379309,-0.0005119388418362014,-0.0005668573765356189
MATR3,0.9726717173482846,6.50975011969898,6.501878439940887,-0.001513018303940239,-0.001745582374084616
BAG4,0.9727271833061208,4.417832213601191,4.411865119747127,-0.001589831611720438,-0.0019499418150617385
SERPINB1,0.9728527690468926,8.5691426833125,8.5611093585,-0.0012116556044059479,-0.001353119462591687
PHC2,0.9728761565245718,5.716475989410713,5.701093268706896,-0.0033079888273301883,-0.0038874453573962704
HIST1H2AI,0.972975890967271,5.255995769178571,5.25926971162069,0.0007548063028131047,0.0008983702193065099
CACNG3,0.9730464337163484,3.957455756571428,3.9597798367241377,0.000676184192818674,0.0008469974065415569
C7orf28A,0.9730486799145506,6.1840403056369055,6.1722063593793095,-0.0023784461001858936,-0.002763425053386476
FCAR,0.9730504490107807,4.359853958235714,4.356448803724138,-0.00091684600589792,-0.0011272210044538833
PTPN2,0.9730572646404779,5.593060703638393,5.58358949987931,-0.0020739809946586085,-0.002445108635665194
KIF1A,0.973066252564371,3.458791983011905,3.4532514360459765,-0.0017938244430619754,-0.0023128678044751555
RNF14,0.9730794945007559,4.274370913410714,4.26509699294253,-0.0025389218205331687,-0.003133554567035744
RNF103,0.9731109590334847,4.778083732982144,4.7642853559655185,-0.0034493541878344303,-0.004172310625045288
CD46,0.973150840607812,6.169930090044643,6.160208924939656,-0.001957368149086758,-0.0022748615530494894
VPS13D,0.973238888809368,5.325903626667857,5.320102568772414,-0.0013236049255969107,-0.001572262524058356
NOTCH2NL,0.9732829200558739,9.459952450553573,9.448313070724138,-0.0016062621049544035,-0.0017761626692882682
LOC100133321,0.973315035577794,4.083590648089285,4.075806927689656,-0.002210669861809844,-0.002752541011109136
CYLC1,0.9733270005171459,2.199652848869048,2.197550852045977,-0.0009480831449251159,-0.0013793041350207795
HNRNPUL1,0.9733944961284104,8.327425565651785,8.319636731293103,-0.0012052207664821069,-0.0013500175974716184
AMZ1,0.9734286689305326,4.001386894883928,4.007939188534483,0.0018888310416906862,0.002360489151391643
ITGA6,0.9734363469452086,5.680517958973214,5.669585335206897,-0.002362894918459979,-0.0027792605160682085
MACROD1,0.9734485720797093,4.375957981848214,4.373868245086207,-0.0005609119324616607,-0.0006891229248309237
SNRPA1,0.9734501729587803,6.739488385008928,6.744882069681034,0.001005070560156529,0.001154142504422145
ZNF146,0.9734548565304333,5.520690917428571,5.529609343706897,0.0019718429629658196,0.0023287280623791977
EIF3A,0.9734996769737349,8.074884839119047,8.081864639551725,0.0011091989762239685,0.0012465037116959332
LOC100132077,0.9735079847362469,3.476114255267857,3.4720072866206895,-0.0013243234769837464,-0.001705526869294731
RPA3,0.973520291022297,7.139499677696429,7.143821134448275,0.0007657583417537417,0.000872982480409906
FAM190B,0.9736641425066401,4.8605607121830365,4.8521055387155165,-0.0020829141186200495,-0.0025118210793437378
RPL7L1,0.9737061288045381,8.398307415535713,8.394876577586206,-0.0005267497995702364,-0.0005894835627046558
HSPA12B,0.9737113742769512,2.6907554902142863,2.692713479362069,0.0007651637222221286,0.0010494279336014302
GPIHBP1,0.9737165478575673,4.474719346982143,4.472254000517241,-0.0006498130700083316,-0.0007950718239259986
TMEM51,0.9737182664295129,5.173466781196429,5.170634887517241,-0.0006619451376228547,-0.0007899301844095807
ZNF175,0.9737284721925632,3.4011914882500003,3.408717971862069,0.0024650476314986847,0.0031890071570957143
PIK3CB,0.9737433487416676,6.606942828651786,6.62254031113793,0.0029551125660991495,0.0034018594410178678
NOL7,0.9737906338272226,6.674264303494048,6.669612915459769,-0.0008746856560573057,-0.001005784842289148
C12orf45,0.9737939847676094,5.658270894232143,5.6545171934482745,-0.0008135704727991744,-0.0009574024833912795
ZNF595,0.973824424918933,2.8851561218928574,2.8892975863448274,0.0015370522524840169,0.0020694152393351483
IBTK,0.9739785633850044,4.337466328419643,4.351928653862069,0.0039038201808572204,0.004802346884669479
HN1,0.9740100042820585,9.280086816973213,9.287505666137932,0.0010407768796492078,0.001152883711590855
USP4,0.9740190789886383,8.289010098174106,8.280809389939655,-0.0012742312199973682,-0.0014280327044112323
RUVBL2,0.9740427520240478,5.5072912807500005,5.515588481655172,0.0018383541025088768,0.002171906637456914
TRIM4,0.9740691357902069,5.283651010799106,5.28993543625862,0.0014421518058393978,0.0017149357142471578
C17orf93,0.9741177558455586,2.5797715653571425,2.5771526388275863,-0.001055848120643077,-0.0014653357279894026
MDC1,0.9741473292554701,6.582594120035714,6.5913631332068965,0.001667463933469282,0.001920609493530041
SARDH,0.9741510188681398,3.889773332267857,3.8926616595919543,0.0008519301444875893,0.001070866818063425
CLCN4,0.9741904741193358,3.7435039405607142,3.7473840516482753,0.0011796193023427826,0.001494567140925823
ADH7,0.9742934873560691,1.6473375541785715,1.6457574152758618,-0.0008613707631286438,-0.0013845083454665508
NUP153,0.9743249046409203,4.944215460357143,4.937157527678162,-0.0017140183517279084,-0.0020609375273738387
C2orf44,0.9743257344907734,6.402646636928571,6.407094978034484,0.0008666727635811,0.0010019874099810163
KIAA0368,0.9744291110200399,6.784719059486607,6.792140410491379,0.001374699068451779,0.00157720530013825
RAP1A,0.9744316408652762,5.415146444767858,5.403878428597701,-0.002536279537136199,-0.0030051353273488858
TFDP3,0.9744318122637936,3.086669068857143,3.0841452846896553,-0.000891233324110452,-0.001180087715207265
SLC5A3,0.974457592379637,6.216643881736608,6.207884598672414,-0.0017521509710243244,-0.002034198135085446
KIAA1466,0.9744640500908903,8.223862133214284,8.229684190896553,0.0009103349434460561,0.0010209901173985334
WDR87,0.9744759448815107,3.471589126714286,3.4686180961379307,-0.0009588796164972102,-0.0012352055790380062
DENND3,0.9745098158875474,7.846450690089286,7.856877611827586,0.0016994397625675894,0.001915883079702158
RASSF5,0.9745957391355904,7.867144553616072,7.879464780810346,0.002003124450009608,0.002257544329094763
LOC286437,0.9746170452692486,7.689957991267856,7.692533061137933,0.00042744627884205855,0.00048302197005012745
RAP2B,0.9746363769076827,6.214545972958333,6.201363034735633,-0.0026386077894460236,-0.0030636446729117232
KLF7,0.9746436562738489,6.714461008714286,6.720535943172414,0.0011356371881814376,0.0013046937703325196
PDE12,0.9746687116582106,4.98879728602232,4.982923344974138,-0.0014157206907716713,-0.0016996678736700608
LOXL3,0.9746705510958047,4.4747962802589285,4.480910815241379,0.0016103771551314594,0.0019700087493171666
SMURF2,0.9746786673208861,6.018729707916667,6.029453258804598,0.002202536332033933,0.0025681578400316885
SERPINA1,0.9747099946385465,7.392363123066963,7.407061315155172,0.0025244929461014642,0.0028656541200209216
TRIM25,0.9747487715185289,7.853980391196428,7.866798408310344,0.0020870970919117937,0.002352618029689118
ZNF193,0.9747584523286984,4.714519863107142,4.704158872741379,-0.002618123141469919,-0.00317406631398055
ZSWIM3,0.9748474866552016,4.370523118392858,4.373978345724138,0.0009278866077622183,0.0011401083562886125
SGCZ,0.9748600095898099,1.933046509642857,1.9356081761379311,0.0012594722236858313,0.0019105887649120516
PRAME,0.9748879404858197,3.272888106125,3.2753332066896546,0.0008253259774679833,0.001077402382886255
PITX1,0.9749008059741673,3.8244319971964282,3.8192422514310342,-0.0015527735609803806,-0.001959063504323186
DLC1,0.974978166284435,2.844069024225,2.8411202233655173,-0.001107121880350448,-0.0014965977640419288
WARS2,0.9750038346978445,3.933952679970238,3.9275499102068965,-0.0018733951340670352,-0.0023499950860521005
INF2,0.9750111066249684,3.952860186946429,3.9496878250000007,-0.0009243582558884356,-0.0011582975736297535
OSM,0.9750113634704393,4.466922091133929,4.473679809551724,0.0017822288348363635,0.002180911042451773
SPERT,0.9750184730461007,2.8913966649464284,2.893833726224138,0.0009032324434550265,0.001215487090379498
PER2,0.9750201074521886,5.02487335075893,5.014167370793103,-0.002565896840660109,-0.0030770808662397508
SGCB,0.9750307062734039,3.2043756651830355,3.2086750418965515,0.001474540025830251,0.0019343961793169915
SEMA5A,0.9750689973199552,3.115853034732143,3.1115380072758625,-0.0015133033671266283,-0.001999318708841465
KCNJ16,0.9751635438450272,2.467066896089286,2.464584689448276,-0.001033250826394383,-0.0014522792016973104
MED13,0.9751821664983839,6.518708403754464,6.510306628413792,-0.0016130399570992715,-0.0018606473733978066
C6orf195,0.9752078138678829,2.8997553304999997,2.9020690005517245,0.00085567689455468,0.0011506451406854306
SAV1,0.9752585697373057,4.821800071386905,4.819056544505747,-0.0006800311746597565,-0.0008211039517611148
ITGAX,0.9752634749407383,7.4566821479285705,7.442864396344827,-0.0023592119559250335,-0.0026758945102000635
CUTC,0.9752759395956849,7.882826232142857,7.880445532965517,-0.00038671061986539357,-0.0004357753865175678
AMMECR1L,0.9752966868917792,7.306817761357143,7.303995470034483,-0.0004902476089050367,-0.0005573551151882332
LOC100129827,0.9753072698236007,5.512643065321429,5.507875759862069,-0.0010564507212502683,-0.001248175060127955
OTC,0.9753156288233686,2.124072413017857,2.1260784294137935,0.000926080051088185,0.001361867015340682
MORN3,0.97538739356243,4.459355714053571,4.461261814275862,0.0005036201220174341,0.000616531618187703
GPR109B,0.9754097216269522,9.024998456053572,9.020693988448276,-0.0006195878920589593,-0.0006882566800585641
RCBTB2,0.9754829908658371,5.550059964428571,5.534017909413792,-0.0035377051460092623,-0.004176045971286311
MCM3,0.9754932229495212,6.10477797675,6.107811202448276,0.0006157948680654002,0.0007166407873988505
NDUFA5,0.9755727880535893,4.352554038616072,4.338731487672414,-0.0037304656696242056,-0.004588905162933037
TOR1A,0.9755834231524366,7.153168617821429,7.1610315092183905,0.0013906603100934944,0.0015849653443037257
ARPC4,0.9755924706107987,8.514508062208332,8.521079399574715,0.0009960749807298441,0.0011130154826743917
ZNF219,0.9756619538715597,4.212710876517857,4.209250376632184,-0.0009580627074430303,-0.0011855780749760792
DKFZp761P0212,0.9757123596810948,4.984161544026786,4.977536372310346,-0.0015981181642552578,-0.0019189708159866362
LMTK2,0.9757133593087874,5.220688484095239,5.214143092160919,-0.001518799076374755,-0.0018099009368365883
AUTS2,0.9757140536521087,4.927140121017857,4.922134229241379,-0.0012189734927763318,-0.0014664990751963953
RTTN,0.9757856422262774,3.1191230857678574,3.1244519818390804,0.0018652036144946038,0.0024626832284138566
RBMY2FP,0.9757875017354027,2.0342458908392858,2.0357604218793104,0.0007199354839155792,0.001073711613047273
TOPBP1,0.9758910630447053,7.171221929696428,7.168465306551724,-0.0004867861325243972,-0.0005546796835849652
CPVL,0.9758912348788675,8.326701580785715,8.332089150689654,0.0008331322978776257,0.000933155446770436
LGI4,0.9758929116461469,4.591121144785715,4.593335622844829,0.0005712957941836905,0.0006957007162818155
LOC641467,0.9758961881267904,2.729897161732143,2.7249931485344834,-0.0018980819963250184,-0.00259400172115686
KRT7,0.9759096597536372,2.8900593307410714,2.8931804712672418,0.0011570642341576232,0.001557208260543063
SIM2,0.9759238269865274,3.6859734387946426,3.688018394758621,0.0006294539033646629,0.0008001766126929487
LOC646588,0.9760332114800411,2.9248092263214285,2.9213951675172414,-0.0012554977590997218,-0.0016850065219085925
CCDC102A,0.9760480863620808,4.027659811,4.029630429103448,0.0005653612322680246,0.0007056965647994364
ADCY2,0.976088439823062,2.959543891285714,2.956403028126436,-0.001144855565082148,-0.0015318961415559456
TUBGCP3,0.9761022383065086,5.914373916886905,5.906332520770115,-0.001678826427721436,-0.0019628749178948
KIAA0232,0.976111348248536,8.002629799107144,8.01393517762069,0.0018105799500265363,0.0020366684428678246
QTRTD1,0.976122892600271,4.218925292773809,4.22698914691954,0.0022274133613868763,0.0027548671028000487
TLE1,0.9761333097026368,3.723106798239286,3.72622243017931,0.0009513705795067828,0.0012067951015117212
DDX42,0.9761341570687753,5.2860797779999995,5.274407741310345,-0.002681296290519164,-0.003189094494986636
RUNDC1,0.9761774632784749,4.754110826642857,4.7594753183620675,0.0013443815094209555,0.00162700506464987
POLG2,0.9762327468883252,6.440185106374999,6.4367336304137925,-0.000669416487435015,-0.0007733880245745032
PLRG1,0.976245664529402,6.802347380571429,6.8104409786379305,0.0014957731534956942,0.0017155331973528465
PGLYRP4,0.9763215249707087,4.555158013285714,4.556980008586207,0.00047310132450206765,0.0005769411335220193
PWWP2A,0.976388405389917,5.322748651333334,5.3305926171149425,0.0017886899188996885,0.0021244888892322307
C21orf70,0.9764010836147077,4.496231013866072,4.4983024713793105,0.0005436304361858824,0.0006645106251478649
SERPINA3,0.9764147230018896,2.797911524892857,2.8009035941034486,0.0011361359810988514,0.0015419847704590402
CACNA1D,0.9764621462695794,3.3570682183616074,3.3530333134741377,-0.0013366406044137413,-0.0017350372257712923
SKIV2L2,0.9764936301062672,5.389669344065476,5.382849603022988,-0.0015406213226825116,-0.0018266494484446261
PRSS35,0.9765024980745873,1.9702745641071429,1.9721148175172416,0.0008935545562902547,0.0013468607002291397
ATP6V1A,0.9765043389459525,6.971297813848215,6.984342896862068,0.002359050458290657,0.002697129059658999
ROPN1L,0.9765165674566063,6.073551818258928,6.069569927068965,-0.0008123602311211897,-0.0009461578331340785
ALDH3A2,0.9765267549375278,5.321160933440477,5.316035017563218,-0.0011703757463883413,-0.0013904292113479408
SNRPF,0.9765669140416438,7.550081477267857,7.552943334068965,0.0004828136190844212,0.0005467496366702517
GK5,0.9766389023016622,4.260093149232143,4.25515442216092,-0.0013551896956296439,-0.0016734869522329412
UFM1,0.9766518972056513,5.598382141380952,5.604882022471265,0.0014204588890338599,0.001674038410657941
ANKRD34A,0.9767037583860905,3.5085624148035714,3.5107064561034487,0.0006859087700643585,0.0008813447394252017
MAGEC1,0.9767115265144769,2.669207604357143,2.6711578537931033,0.0007666144886115944,0.0010537163933379524
PMS2,0.9767498489315805,5.182726769258928,5.175248203905173,-0.0017461259614690583,-0.002083281925588104
EPHA3,0.976751957203614,2.211425341904762,2.213703347436782,0.0010230043881676032,0.0014853658752983293
HOXC11,0.9767705522952768,3.8636871241071433,3.865820881034483,0.000632788540851692,0.0007965217485209371
